user_id,seq_d1,seq_d2,domain_id,also_view,also_view_d1,also_view_d2
40408,[],"[19818, 32038, 8892, 19433, 24189, 22077, 36598, 20438, 32577, 3121, 21887, 32804]",1,"[22716, 19811, 15611, 31493, 26444, 20937, 17477, 7009, 17110, 13539, 20694, 33356, 28039, 8171, 34610, 27519, 13433, 29924, 33372, 33327, 20088, 22436, 14603, 16959, 36778, 33112, 20473, 13524, 28112, 30095, 5696, 31072, 28227, 8190, 32924, 32658, 28339, 20470, 22206, 4731, 6168, 17266, 35797, 11740, 37112, 3059, 12330, 14379, 9418, 26860, 27403, 36395, 14981, 10725, 6861, 22843, 29278, 20358, 31757, 20912, 27311, 32252, 21216, 1781, 15192, 17099, 23892, 36381, 12043, 35599, 23149, 9186, 27981, 1629, 31543, 4795, 37370, 21708, 33537, 21881, 17078, 34917, 6541, 36215, 20841, 6727, 1402]",[],"[22716, 19811, 15611, 31493, 26444, 20937, 17477, 7009, 17110, 13539, 20694, 33356, 28039, 8171, 34610, 27519, 13433, 29924, 33372, 33327, 20088, 22436, 14603, 16959, 36778, 33112, 20473, 13524, 28112, 30095, 5696, 31072, 28227, 8190, 32924, 32658, 28339, 20470, 22206, 4731, 6168, 17266, 35797, 11740, 37112, 3059, 12330, 14379, 9418, 26860, 27403, 36395, 14981, 10725, 6861, 22843, 29278, 20358, 31757, 20912, 27311, 32252, 21216, 1781, 15192, 17099, 23892, 36381, 12043, 35599, 23149, 9186, 27981, 1629, 31543, 4795, 37370, 21708, 33537, 21881, 17078, 34917, 6541, 36215, 20841, 6727, 1402]"
20891,[],"[32349, 9070, 19608, 8174, 29127, 27237, 32209, 34140, 29643, 20341, 24633, 14506, 11930, 24648, 1501, 3110, 29327, 29520]",1,"[31919, 26068, 7621, 24151, 30588, 30914, 21502, 521, 28752, 20913, 26498, 19766, 22854, 25658, 22587, 16553, 10366, 1590, 3055, 18161, 32111, 19368, 1076, 33724, 27873, 8509, 13984, 6202, 22436, 28766, 21599, 16370, 4741, 31127, 23009, 17427, 27400, 31613, 21791, 10676, 20473, 13812, 35661, 30342, 7654, 13489, 14800, 37511, 28453, 25648, 36254, 24085, 20165, 8128, 15091, 14817, 13085, 29511, 31426, 7332, 29253, 30790, 10091, 15939, 25704, 35218, 651, 8889, 9057, 9839, 29207, 1501, 17112, 29994, 10938, 27643, 5982, 28940, 743, 1106, 24067, 3401, 14244, 28940, 743, 30874, 24648, 17112, 36570, 5245, 15460, 22923, 14690, 10202, 29207, 29994, 5169, 26022, 10938, 36333, 30601, 4402, 29071, 11739, 14966, 27643, 20641, 17357]",[],"[31919, 26068, 7621, 24151, 30588, 30914, 21502, 521, 28752, 20913, 26498, 19766, 22854, 25658, 22587, 16553, 10366, 1590, 3055, 18161, 32111, 19368, 1076, 33724, 27873, 8509, 13984, 6202, 22436, 28766, 21599, 16370, 4741, 31127, 23009, 17427, 27400, 31613, 21791, 10676, 20473, 13812, 35661, 30342, 7654, 13489, 14800, 37511, 28453, 25648, 36254, 24085, 20165, 8128, 15091, 14817, 13085, 29511, 31426, 7332, 29253, 30790, 10091, 15939, 25704, 35218, 651, 8889, 9057, 9839, 29207, 1501, 17112, 29994, 10938, 27643, 5982, 28940, 743, 1106, 24067, 3401, 14244, 28940, 743, 30874, 24648, 17112, 36570, 5245, 15460, 22923, 14690, 10202, 29207, 29994, 5169, 26022, 10938, 36333, 30601, 4402, 29071, 11739, 14966, 27643, 20641, 17357]"
8855,"[31106, 3417, 2085, 17518]",[],0,[],[],[]
7492,"[10610, 378, 987, 33427, 92, 18668]",[],0,"[15436, 27111, 29879, 15499, 6778, 30779, 10052, 23869, 4515, 20941, 3944, 17518, 4227, 11440, 1919, 35973, 34939, 1203, 21517, 36588]","[15436, 27111, 29879, 15499, 6778, 30779, 10052, 23869, 4515, 20941, 3944, 17518, 4227, 11440, 1919, 35973, 34939, 1203, 21517, 36588]",[]
26156,[],"[1627, 11607, 32141, 21590, 3181]",1,[],[],[]
35560,[],"[14191, 11595, 17410, 23794, 34304, 32775, 17340, 7624, 30059, 33855, 26459, 12089, 22623]",1,[],[],[]
70816,[],"[34867, 36444, 22231, 26518, 28369, 5165, 27310, 2333, 35087, 26910]",1,"[22231, 6963, 26629, 204, 14846, 814, 2673, 24649, 24887, 13856, 552, 21211, 10893, 28202, 20248, 34022, 29565, 20672, 22827, 12702, 11781, 36491, 1894, 1978, 24570, 24649, 36223, 25079, 26936, 1848, 20248, 35104, 17058, 34022, 11695, 24455, 20672, 27709, 32196, 19885, 6619, 37294, 4207, 4452, 31504, 24574, 3974, 22485, 28720, 17754, 15098, 35925, 21995, 16840, 5336, 1389, 17493, 9757, 12945, 6963, 12702, 11781, 1894, 814, 24570, 24649, 36223, 25079, 1907, 1864, 13775, 34022, 3008, 30529, 10368, 20672, 27709, 19179, 26809, 5274, 24474, 8682, 17078, 24246, 24676, 6317, 26485, 21938, 13448, 2673, 13145, 30139, 1451, 23762, 31748, 5414, 2441, 25326, 26905, 36444, 6541, 7484, 35104, 21835, 14507, 1402, 5274]",[],"[22231, 6963, 26629, 204, 14846, 814, 2673, 24649, 24887, 13856, 552, 21211, 10893, 28202, 20248, 34022, 29565, 20672, 22827, 12702, 11781, 36491, 1894, 1978, 24570, 24649, 36223, 25079, 26936, 1848, 20248, 35104, 17058, 34022, 11695, 24455, 20672, 27709, 32196, 19885, 6619, 37294, 4207, 4452, 31504, 24574, 3974, 22485, 28720, 17754, 15098, 35925, 21995, 16840, 5336, 1389, 17493, 9757, 12945, 6963, 12702, 11781, 1894, 814, 24570, 24649, 36223, 25079, 1907, 1864, 13775, 34022, 3008, 30529, 10368, 20672, 27709, 19179, 26809, 5274, 24474, 8682, 17078, 24246, 24676, 6317, 26485, 21938, 13448, 2673, 13145, 30139, 1451, 23762, 31748, 5414, 2441, 25326, 26905, 36444, 6541, 7484, 35104, 21835, 14507, 1402, 5274]"
13379,"[6156, 3254, 3273, 33625]",[],0,"[14448, 26852, 14276, 25005, 29491, 1112, 35120, 7960, 18066, 26277, 22090, 24118, 27305, 28673, 25844, 35507, 7383, 30074, 9583, 37385, 15034, 3749, 34236, 24547, 14089, 25206, 30157, 5217, 24770, 19940, 3319, 27915]","[14448, 26852, 14276, 25005, 29491, 1112, 35120, 7960, 18066, 26277, 22090, 24118, 27305, 28673, 25844, 35507, 7383, 30074, 9583, 37385, 15034, 3749, 34236, 24547, 14089, 25206, 30157, 5217, 24770, 19940, 3319, 27915]",[]
11224,"[27582, 1582]",[],0,[],[],[]
50438,[],"[36754, 21842, 31655, 18998]",1,[],[],[]
41107,[],"[15595, 21416, 13345, 32785, 11628, 27467]",1,"[13524, 28112, 5696, 20050, 2511, 28227, 3820, 32924, 28339, 4731, 37068, 6168, 27149, 22499, 31398, 16696, 35797, 3059, 14132, 4025, 26923, 9771, 14561, 13001, 9339, 6324, 20028, 17882, 24605, 551, 19061, 27242, 11333, 3901, 37346, 9584, 9865, 34088, 20589, 21542, 25485, 7035, 32467, 6802, 20958, 13101, 37006, 15435]",[],"[13524, 28112, 5696, 20050, 2511, 28227, 3820, 32924, 28339, 4731, 37068, 6168, 27149, 22499, 31398, 16696, 35797, 3059, 14132, 4025, 26923, 9771, 14561, 13001, 9339, 6324, 20028, 17882, 24605, 551, 19061, 27242, 11333, 3901, 37346, 9584, 9865, 34088, 20589, 21542, 25485, 7035, 32467, 6802, 20958, 13101, 37006, 15435]"
28339,[],"[18067, 8056, 27841, 14536]",1,[],[],[]
3974,"[34390, 33117]",[],0,"[17115, 35841]","[17115, 35841]",[]
9012,"[23703, 12729, 12319]",[],0,"[11214, 23265, 35973, 11433, 3944, 4515, 20941, 16545]","[11214, 23265, 35973, 11433, 3944, 4515, 20941, 16545]",[]
69574,[],"[34853, 14420, 26379, 14662, 17914]",1,"[29655, 33042, 494, 16533, 17244, 26715, 36356, 25049, 34691, 10472, 6827, 3259, 4585, 631, 9814, 27138, 15674, 33679, 30968, 17348, 4173, 8408, 11664, 23772, 19367, 9262]",[],"[29655, 33042, 494, 16533, 17244, 26715, 36356, 25049, 34691, 10472, 6827, 3259, 4585, 631, 9814, 27138, 15674, 33679, 30968, 17348, 4173, 8408, 11664, 23772, 19367, 9262]"
31567,[],"[611, 366, 10029, 29897]",1,[],[],[]
88223,[],"[21299, 29397, 3680, 25450, 32004]",1,[],[],[]
41768,[],"[37252, 17860, 2686, 3361, 25211]",1,"[22716, 34902, 15491, 35985, 15618, 29309, 20937, 17477, 17110, 50, 23066, 5711, 2565, 11509, 20694, 13539, 28039, 8171, 34610, 29924, 12586, 24389, 13404, 12697]",[],"[22716, 34902, 15491, 35985, 15618, 29309, 20937, 17477, 17110, 50, 23066, 5711, 2565, 11509, 20694, 13539, 28039, 8171, 34610, 29924, 12586, 24389, 13404, 12697]"
53321,[],"[10134, 16009, 20327, 18449, 37361]",1,[],[],[]
83549,[],"[21140, 3297, 10951, 936, 2199, 16558]",1,[],[],[]
25088,[],"[10046, 35668, 458, 34813, 12564, 34080, 23751, 19812, 4337]",1,"[27722, 5119, 7921, 9923, 4387, 23269, 5982, 28940, 10202, 16407, 1533, 13494, 8344, 18502, 18657, 29416, 21346, 33546, 32773, 27805, 24184, 35053, 7413, 35419, 24790, 33673, 12738, 20204, 31643, 37105, 27518, 15225, 6515, 11120, 3484, 34998, 31913, 12661, 31096, 24912, 35220, 35147, 8816, 19441, 34106]",[],"[27722, 5119, 7921, 9923, 4387, 23269, 5982, 28940, 10202, 16407, 1533, 13494, 8344, 18502, 18657, 29416, 21346, 33546, 32773, 27805, 24184, 35053, 7413, 35419, 24790, 33673, 12738, 20204, 31643, 37105, 27518, 15225, 6515, 11120, 3484, 34998, 31913, 12661, 31096, 24912, 35220, 35147, 8816, 19441, 34106]"
84779,[],"[5896, 10495, 13148, 12988, 28906, 16770, 1012, 29679]",1,[],[],[]
14211,"[30384, 17706, 16614, 12548, 15039]",[],0,"[29474, 8219, 18008, 9043, 18993, 5719, 13263, 27258, 19880, 14901, 10996, 14692, 34685, 29163, 28181, 20940, 12541, 31206, 19162, 33397, 25635, 21208, 8728, 29805]","[29474, 8219, 18008, 9043, 18993, 5719, 13263, 27258, 19880, 14901, 10996, 14692, 34685, 29163, 28181, 20940, 12541, 31206, 19162, 33397, 25635, 21208, 8728, 29805]",[]
28676,[],"[31020, 6811, 6667, 32527, 20050]",1,[],[],[]
60253,[],"[23149, 22970, 27692, 6369, 23046]",1,[],[],[]
14725,"[13048, 25220, 18216]",[],0,[],[],[]
75489,[],"[11740, 20966, 6761, 14206, 25045]",1,"[7461, 30095, 16707, 31740, 35262, 37515, 19859, 35230, 25614, 13188, 21591, 20470, 34647, 4656, 8397, 20143, 31286, 28718, 25086, 9162, 26494, 16915, 26171, 25088, 996, 1994, 26991, 8176, 21654, 13636, 24136, 32346, 5430, 17495, 37112, 3059, 5228]",[],"[7461, 30095, 16707, 31740, 35262, 37515, 19859, 35230, 25614, 13188, 21591, 20470, 34647, 4656, 8397, 20143, 31286, 28718, 25086, 9162, 26494, 16915, 26171, 25088, 996, 1994, 26991, 8176, 21654, 13636, 24136, 32346, 5430, 17495, 37112, 3059, 5228]"
18864,"[19874, 1278, 18735]",[],0,[],[],[]
19320,"[28226, 28935, 13859, 20435, 27396, 30749]",[],0,"[8081, 25357, 3697, 1516, 25799, 11095, 30765]","[8081, 25357, 3697, 1516, 25799, 11095, 30765]",[]
41639,[],"[27026, 32284, 28851, 10174, 23706, 7638, 26706, 493, 34560, 6968, 24583]",1,[],[],[]
79648,[],"[11727, 36818, 33015]",1,"[10253, 25415, 4168, 16692, 24075]",[],"[10253, 25415, 4168, 16692, 24075]"
47264,[],"[30536, 33276, 34915]",1,"[11730, 8967, 26724, 37146, 5325, 6774, 23392, 17688, 4257, 5734, 30417, 29418]",[],"[11730, 8967, 26724, 37146, 5325, 6774, 23392, 17688, 4257, 5734, 30417, 29418]"
79731,[],"[17641, 23003, 13916, 29704, 32989, 9476, 21795, 19501]",1,[],[],[]
27401,[],"[10586, 12173, 14425, 33471, 34649, 6612]",1,"[10373, 36277, 19236, 9561, 34035, 28069, 21341, 1936, 12515, 27764, 34594, 5710, 17331, 31745, 33878, 13730, 4624, 25085, 4007, 10659, 18998, 2031, 9169, 61, 22970, 2945, 1000, 12000, 3633, 301, 9989, 24460, 35893, 3674, 11009, 9180, 28883, 8369, 33118, 20010, 18685, 37360, 33334, 24079, 9684, 24279, 24550, 4677, 2543, 1493, 25614, 17748, 20894, 34177, 29815, 17631, 7783, 16945, 24431, 15047, 32455, 13613, 8909, 17007, 36717, 31031, 12337, 9601, 30707, 20157, 23051, 8115, 15162, 30402, 17156, 31138, 25385]",[],"[10373, 36277, 19236, 9561, 34035, 28069, 21341, 1936, 12515, 27764, 34594, 5710, 17331, 31745, 33878, 13730, 4624, 25085, 4007, 10659, 18998, 2031, 9169, 61, 22970, 2945, 1000, 12000, 3633, 301, 9989, 24460, 35893, 3674, 11009, 9180, 28883, 8369, 33118, 20010, 18685, 37360, 33334, 24079, 9684, 24279, 24550, 4677, 2543, 1493, 25614, 17748, 20894, 34177, 29815, 17631, 7783, 16945, 24431, 15047, 32455, 13613, 8909, 17007, 36717, 31031, 12337, 9601, 30707, 20157, 23051, 8115, 15162, 30402, 17156, 31138, 25385]"
32569,[],"[11203, 8174, 16408, 28395, 22970, 20278, 20327, 4848]",1,[19811],[],[19811]
18645,"[16614, 5273, 24430, 14901, 17764]",[],0,"[29474, 8219, 18008, 9043, 18993, 5719, 13263, 27258, 19880]","[29474, 8219, 18008, 9043, 18993, 5719, 13263, 27258, 19880]",[]
9126,"[23716, 198, 36808, 3944]",[],0,[],[],[]
4514,"[11507, 5409, 22076, 3310]",[],0,"[11507, 36080, 24922, 19697, 16512, 5795, 23856, 33021]","[11507, 36080, 24922, 19697, 16512, 5795, 23856, 33021]",[]
40098,[],"[34128, 14859, 9801, 25119]",1,[],[],[]
17152,"[286, 16303, 25112, 3871, 24708]",[],0,"[15768, 13936, 286, 12848, 3871, 1075, 9596, 31782, 17224, 25112, 18437, 36587, 16303, 17224, 31782, 18437, 36587]","[15768, 13936, 286, 12848, 3871, 1075, 9596, 31782, 17224, 25112, 18437, 36587, 16303, 17224, 31782, 18437, 36587]",[]
10220,"[27428, 3616, 18857, 33493]",[],0,"[17380, 6708, 36151, 30913, 6004, 23402, 14467, 14658]","[17380, 6708, 36151, 30913, 6004, 23402, 14467, 14658]",[]
19146,"[12495, 35753, 10716, 26691, 10860, 14619]",[],0,[],[],[]
44338,[],"[11607, 10449, 31398, 30219, 2928, 21652, 17782, 18748]",1,"[13524, 32924, 22499, 7720, 27921, 35797, 5696, 20050, 4731, 2511, 7088, 6168, 27149, 28227, 28614, 25629, 24351, 20870, 30456, 36219, 17126, 8518, 14845, 2586, 24974, 36226]",[],"[13524, 32924, 22499, 7720, 27921, 35797, 5696, 20050, 4731, 2511, 7088, 6168, 27149, 28227, 28614, 25629, 24351, 20870, 30456, 36219, 17126, 8518, 14845, 2586, 24974, 36226]"
8025,"[24132, 1217, 34586, 14042, 15364]",[],0,"[15499, 7171, 29603, 23903, 7150, 31395, 29212, 22545, 33010, 7682, 29320, 34651, 6499, 15087, 28901, 10960]","[15499, 7171, 29603, 23903, 7150, 31395, 29212, 22545, 33010, 7682, 29320, 34651, 6499, 15087, 28901, 10960]",[]
43354,[],"[9221, 7664, 22033, 16964]",1,"[32557, 6820, 2289, 17227, 33735, 24965, 29766, 21244, 13028]",[],"[32557, 6820, 2289, 17227, 33735, 24965, 29766, 21244, 13028]"
52795,[],"[25423, 2342, 28515, 24583]",1,"[16732, 27803, 14984, 29097, 34659, 3429, 14315, 13236, 21231, 30875, 21403, 33868, 17153, 33783, 1526, 14247, 4689, 23898, 19665, 5547, 26860, 11319, 36395, 19674, 8592, 15873, 23732, 8522, 11793, 14888, 20358, 16124, 17686, 21216, 1781, 8335, 13639, 13368, 22033, 21519]",[],"[16732, 27803, 14984, 29097, 34659, 3429, 14315, 13236, 21231, 30875, 21403, 33868, 17153, 33783, 1526, 14247, 4689, 23898, 19665, 5547, 26860, 11319, 36395, 19674, 8592, 15873, 23732, 8522, 11793, 14888, 20358, 16124, 17686, 21216, 1781, 8335, 13639, 13368, 22033, 21519]"
62326,[],"[33319, 28656, 420, 23354, 7285]",1,"[37441, 8933, 25390, 34583, 32920, 24748, 12444, 13077, 24887, 9610, 13855, 10731, 36647, 6081, 552, 25326, 36262, 13017, 36048, 28245, 27024, 10058, 6126, 8137, 33853, 21798, 11351, 37118, 37041]",[],"[37441, 8933, 25390, 34583, 32920, 24748, 12444, 13077, 24887, 9610, 13855, 10731, 36647, 6081, 552, 25326, 36262, 13017, 36048, 28245, 27024, 10058, 6126, 8137, 33853, 21798, 11351, 37118, 37041]"
8890,"[4469, 23642, 32516, 30969]",[],0,[],[],[]
42153,[],"[24729, 20011, 25546, 16806, 13368, 923, 36331]",1,"[9684, 1374, 16085, 24851, 1493, 26855, 17748, 9429, 27857, 2653, 23020, 24431, 8158, 9517, 22744]",[],"[9684, 1374, 16085, 24851, 1493, 26855, 17748, 9429, 27857, 2653, 23020, 24431, 8158, 9517, 22744]"
64919,[],"[7863, 30395, 22436, 19412, 31127, 36816, 17461]",1,[],[],[]
28032,[],"[16951, 15026, 11384, 21713, 31449]",1,"[30487, 8932, 6619, 20300, 9960, 658, 36176, 23587, 20309, 9340, 20469, 28083, 31886, 2961, 35958, 12861, 7381, 9471, 20510, 19000, 31196, 12659, 35832, 30684, 684, 16962, 32886, 7181, 1405, 33147, 26334, 15634, 15611, 16274, 17163, 18002, 26622, 18521, 20075, 33315, 29991]",[],"[30487, 8932, 6619, 20300, 9960, 658, 36176, 23587, 20309, 9340, 20469, 28083, 31886, 2961, 35958, 12861, 7381, 9471, 20510, 19000, 31196, 12659, 35832, 30684, 684, 16962, 32886, 7181, 1405, 33147, 26334, 15634, 15611, 16274, 17163, 18002, 26622, 18521, 20075, 33315, 29991]"
42760,[],"[7795, 8259, 29215, 27769, 1704]",1,"[11401, 3748, 28792, 14905, 35664, 6835, 19224, 22737, 2933, 14634, 29574, 12639, 16647, 26881, 15709]",[],"[11401, 3748, 28792, 14905, 35664, 6835, 19224, 22737, 2933, 14634, 29574, 12639, 16647, 26881, 15709]"
40515,[],"[33712, 33533, 18380, 3248, 35241, 33541, 13006, 22377, 2160, 10432]",1,"[24480, 27000, 11801, 11130, 13549, 8687, 24471, 12173, 31449, 4639, 21475, 11769, 28619, 10553, 24902, 5597, 20448, 25935]",[],"[24480, 27000, 11801, 11130, 13549, 8687, 24471, 12173, 31449, 4639, 21475, 11769, 28619, 10553, 24902, 5597, 20448, 25935]"
68474,[],"[22661, 2686, 10324, 26133, 23488, 41, 5781, 35181, 27703, 13737]",1,[],[],[]
12689,"[8812, 1296]",[],0,[],[],[]
18657,"[22747, 32878, 15761, 1435, 14852]",[],0,[],[],[]
13271,"[9019, 35644, 8778, 11729]",[],0,[],[],[]
4247,"[10044, 6082, 4081, 16582]",[],0,[],[],[]
78915,[],"[37081, 18316, 27946, 9739, 6214, 6705, 5680, 21460, 28420, 1093, 14662]",1,"[36717, 26855, 26889, 24431, 16536, 29801, 36733, 10439, 27179, 8909, 23708, 17156, 9684, 34548, 4677, 36133, 31555, 24390, 25385, 7212, 34610]",[],"[36717, 26855, 26889, 24431, 16536, 29801, 36733, 10439, 27179, 8909, 23708, 17156, 9684, 34548, 4677, 36133, 31555, 24390, 25385, 7212, 34610]"
79535,[],"[21815, 11882, 34827, 4170, 22274, 21184, 26550, 36316, 35503, 24679]",1,"[34064, 28254, 25207, 17869, 35076, 28982, 13535, 31150, 13153, 19954, 7187, 28142, 27515, 21815, 10891, 27227, 34064, 25207, 24859, 7291, 30522, 11537, 4745, 14795, 21815, 6731, 23702, 27515, 34064, 25207, 25525, 17869, 35076, 13153, 36879, 5767, 7187, 28142, 8689]",[],"[34064, 28254, 25207, 17869, 35076, 28982, 13535, 31150, 13153, 19954, 7187, 28142, 27515, 21815, 10891, 27227, 34064, 25207, 24859, 7291, 30522, 11537, 4745, 14795, 21815, 6731, 23702, 27515, 34064, 25207, 25525, 17869, 35076, 13153, 36879, 5767, 7187, 28142, 8689]"
87048,[],"[18654, 27981, 616, 21400]",1,[],[],[]
30018,[],"[25753, 14933, 25512, 8127, 7582, 15035]",1,"[23714, 31489, 6183, 27162, 35152, 7404, 31872, 22836, 4649, 21558, 13921, 31569, 5287, 9851, 4870, 5713, 29983, 14776, 14536, 23490, 5630, 13777, 16009, 13631, 30683, 2160, 27642, 2415, 18531, 37329, 4639, 33970, 13806, 8311, 33661, 33795, 13920, 3149, 22875, 5456, 34640, 22419, 7194, 30707, 17336, 35347, 23251, 37279, 22849, 24616, 19217, 34669, 3278, 17558, 15192, 17315, 9654]",[],"[23714, 31489, 6183, 27162, 35152, 7404, 31872, 22836, 4649, 21558, 13921, 31569, 5287, 9851, 4870, 5713, 29983, 14776, 14536, 23490, 5630, 13777, 16009, 13631, 30683, 2160, 27642, 2415, 18531, 37329, 4639, 33970, 13806, 8311, 33661, 33795, 13920, 3149, 22875, 5456, 34640, 22419, 7194, 30707, 17336, 35347, 23251, 37279, 22849, 24616, 19217, 34669, 3278, 17558, 15192, 17315, 9654]"
21569,[],"[20778, 26763, 10019, 27016, 22164, 20508]",1,"[3699, 21905, 12035, 6660, 12127, 25027, 35451, 37469]",[],"[3699, 21905, 12035, 6660, 12127, 25027, 35451, 37469]"
579,"[35259, 32807, 17864, 6777, 12805]",[],0,"[6268, 10668, 23222, 11424, 11060, 31258, 17724, 9550]","[6268, 10668, 23222, 11424, 11060, 31258, 17724, 9550]",[]
21106,[],"[21820, 29394, 18806, 34589]",1,"[27824, 33191, 29949, 33940, 11128, 23803, 3065, 13942, 35397, 5572, 9208, 10802, 8314, 22385]",[],"[27824, 33191, 29949, 33940, 11128, 23803, 3065, 13942, 35397, 5572, 9208, 10802, 8314, 22385]"
9700,"[1565, 33439, 23568, 24162, 1534, 6767]",[],0,"[13672, 4775]","[13672, 4775]",[]
37524,[],"[3587, 28946, 1563, 30140, 36342, 36124, 14239, 23566, 1196, 8417, 26371, 24036, 3744, 11194, 28235, 25260, 15612, 15957]",1,"[25388, 36595, 2554, 30694, 17539, 12808, 15962, 5704, 3186, 27172, 15714, 19569, 28490, 31845, 26979, 22922, 10232, 34809, 13353, 31513, 25409, 1850, 8920, 24506, 31656, 2373, 1475, 8306, 13877, 27950, 10226, 14451, 33759, 27229, 17010, 29790, 15285, 31385, 6818, 11953, 8976, 18869, 36469, 31841, 18030, 25260, 1339, 22623, 16191, 13699, 37166, 24614, 25300, 14738, 7939, 16092, 3946, 12236, 25805, 13362, 12656, 17618, 4682, 10825, 33447, 13099]",[],"[25388, 36595, 2554, 30694, 17539, 12808, 15962, 5704, 3186, 27172, 15714, 19569, 28490, 31845, 26979, 22922, 10232, 34809, 13353, 31513, 25409, 1850, 8920, 24506, 31656, 2373, 1475, 8306, 13877, 27950, 10226, 14451, 33759, 27229, 17010, 29790, 15285, 31385, 6818, 11953, 8976, 18869, 36469, 31841, 18030, 25260, 1339, 22623, 16191, 13699, 37166, 24614, 25300, 14738, 7939, 16092, 3946, 12236, 25805, 13362, 12656, 17618, 4682, 10825, 33447, 13099]"
78573,[],"[5847, 37467, 25298, 30854, 1012]",1,[],[],[]
55120,[],"[15896, 4404, 19411, 20508]",1,[],[],[]
71467,[],"[36609, 11801, 608, 33662, 6350]",1,"[33332, 22897, 9160]",[],"[33332, 22897, 9160]"
23082,[],"[19085, 24350, 1646, 11194, 30892]",1,[],[],[]
91786,[],"[20242, 8449, 37072]",1,[],[],[]
56566,[],"[24471, 18968, 16779, 35063, 27747]",1,[],[],[]
17605,"[23265, 7808, 7426]",[],0,[],[],[]
61084,[],"[36026, 20014, 12069]",1,[],[],[]
47166,[],"[27515, 36891, 14601, 9189, 13902]",1,[],[],[]
78231,[],"[14846, 204, 18717, 4187, 13732]",1,"[20098, 24570, 4750, 24649, 10892, 139, 20248, 10368, 20672, 26629, 26936, 814, 34022]",[],"[20098, 24570, 4750, 24649, 10892, 139, 20248, 10368, 20672, 26629, 26936, 814, 34022]"
71113,[],"[33074, 6578, 16653, 32961, 4180, 32287, 1193]",1,[],[],[]
19347,"[11121, 37443, 4, 22224]",[],0,[],[],[]
72667,[],"[2686, 23387, 16228, 11486, 35641, 24905, 36882, 8055]",1,"[2465, 35823, 22013, 18235, 13785, 37368, 6631, 1561]",[],"[2465, 35823, 22013, 18235, 13785, 37368, 6631, 1561]"
62052,[],"[23736, 37288, 34963, 13837, 18461, 2788, 1464, 2268, 25521, 2868, 3580]",1,[],[],[]
16670,"[17100, 18915, 12383, 28805, 16221, 33530]",[],0,"[15097, 7896]","[15097, 7896]",[]
65615,[],"[3755, 5377, 29567, 21494, 781, 11347]",1,[],[],[]
34484,[],"[22812, 5079, 16124, 1521, 28452]",1,[],[],[]
19312,"[2710, 1336, 22154]",[],0,[],[],[]
56380,[],"[37334, 24442, 16187, 27335, 2052, 24553]",1,"[14336, 30342, 5277, 7654, 2860, 35804, 37511, 3425, 9151, 36153, 36254, 24085, 20165, 8128, 35423, 4042, 17716, 17095, 14963, 27488, 33441, 27356, 25704, 14557, 17666, 10072, 24179, 32442, 13217, 7439, 23239, 6217, 30253, 23944, 6945, 17879, 29502, 5632, 18775, 10892, 28676, 15259, 35462, 10330, 23711, 12240, 31260, 37113, 35474, 36520]",[],"[14336, 30342, 5277, 7654, 2860, 35804, 37511, 3425, 9151, 36153, 36254, 24085, 20165, 8128, 35423, 4042, 17716, 17095, 14963, 27488, 33441, 27356, 25704, 14557, 17666, 10072, 24179, 32442, 13217, 7439, 23239, 6217, 30253, 23944, 6945, 17879, 29502, 5632, 18775, 10892, 28676, 15259, 35462, 10330, 23711, 12240, 31260, 37113, 35474, 36520]"
54946,[],"[19562, 31081, 25428, 2561, 2052, 28260, 24079, 14605]",1,"[37016, 18878, 36584, 8757, 25464, 25089, 34275, 20668, 12600, 14794]",[],"[37016, 18878, 36584, 8757, 25464, 25089, 34275, 20668, 12600, 14794]"
7417,"[6581, 3951, 29867, 36620]",[],0,[],[],[]
57475,[],"[19211, 22233, 8484, 15844, 1819]",1,"[22694, 36262, 23350, 17844, 5460, 3176, 35293, 11917, 5119, 16016, 36973, 35021, 229, 26398, 344, 12911, 24577, 5982, 22923]",[],"[22694, 36262, 23350, 17844, 5460, 3176, 35293, 11917, 5119, 16016, 36973, 35021, 229, 26398, 344, 12911, 24577, 5982, 22923]"
79659,[],"[24775, 14593]",1,[],[],[]
11371,"[27817, 20274]",[],0,[],[],[]
35137,[],"[24815, 18863, 20711, 32901]",1,"[10187, 26891, 24977, 129, 8197, 31509, 15102, 28466, 19650, 30298, 23914, 34933, 35670, 1860, 6927, 23617, 32718, 20331, 7041, 23814, 23188]",[],"[10187, 26891, 24977, 129, 8197, 31509, 15102, 28466, 19650, 30298, 23914, 34933, 35670, 1860, 6927, 23617, 32718, 20331, 7041, 23814, 23188]"
45800,[],"[28873, 2994, 13724, 35775, 35783, 2686, 9363, 14496, 613, 37406, 12197, 8128, 4814]",1,[],[],[]
25331,[],"[8945, 1627, 37586, 8097, 4253, 34305, 16133]",1,"[36209, 1752, 28376, 3322, 9099, 28905, 4152, 21238, 19484, 21909, 32134, 11841, 20432, 2641, 5375, 23002, 16050, 24697, 35323, 15347, 11570]",[],"[36209, 1752, 28376, 3322, 9099, 28905, 4152, 21238, 19484, 21909, 32134, 11841, 20432, 2641, 5375, 23002, 16050, 24697, 35323, 15347, 11570]"
10380,"[2085, 22606, 18465, 36419, 37304]",[],0,[],[],[]
40204,[],"[34128, 2172, 18474, 20722, 29374]",1,[],[],[]
